ID,OEM,Model,Description,Image,Voltage,Minimum_Battery_Weight,Battery_Connector,Lead_Length,Termination,Length,Width,Height
115139,DOOSAN,B50X-7,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Doosan%20B40,0.jpg",80,4762.0,SBE-320 Black,18.0,B,40.9,39.6,33.0
115140,DOOSAN,BR18SP-7 PLUS,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/Doosan%20BR18-20SP-7Plus,1.jpg",36,1600.0,SB-350 Gray,24.0,A,38.75,14.4,32.0
115141,DOOSAN,BR18SP-7 PLUS,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/Doosan%20BR18-20SP-7Plus,3.jpg",36,1900.0,SB-350 Gray,24.0,A,38.75,16.4,32.0
115142,DOOSAN,BR20SP-7 PLUS,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/Doosan%20BR18-20SP-7Plus,5.jpg",36,1900.0,SB-350 Gray,24.0,A,38.75,16.4,32.0
115143,JUNGHEINRICH,ERE 125,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/Jungheinrich%20ERE,1.jpg",24,483.0,SB-175A Black,34.0,B,24.6,11.2,24.7
115144,JUNGHEINRICH,ERE 225,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/Jungheinrich%20ERE,2.jpg",24,483.0,SB-175A Black,34.0,B,24.6,11.2,24.7
115145,JUNGHEINRICH,ERE 225DP,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/Jungheinrich%20ERE,3.jpg",24,483.0,SB-175A Black,34.0,B,24.6,11.2,24.7
115168,HYSTER,B60ZAC2,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/Hyster%20B60-80ZHD2,1.jpg",24,540.0,SB-175 Red,20.0,B,0.0,0.0,0.0
115169,HYSTER,B60ZHD2,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/Hyster%20B60-80ZHD2,5.jpg",24,540.0,SB-175 Red,20.0,B,0.0,0.0,0.0
115170,HYSTER,B80ZHD2,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/Hyster%20B60-80ZHD2,4.jpg",24,540.0,SB-175 Red,20.0,B,0.0,0.0,0.0
115171,YALE,MPE060G,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/Yale%20MPE060G,1.jpg",24,540.0,SB-175 Red,20.0,B,0.0,0.0,0.0
115172,YALE,MPE060VH,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/Yale%20MPE060G,3.jpg",24,540.0,SB-175 Red,20.0,B,0.0,0.0,0.0
115173,YALE,MPE080VH,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/Yale%20MPE060G,8.jpg",24,540.0,SB-175 Red,20.0,B,0.0,0.0,0.0
115174,RAYMOND,4460-C30S,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Raymond%204460,2.jpg",36,1475.0,SB-350 Gray,10.0,B,39.2,17.45,24.5
115175,RAYMOND,4460-C30S,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Raymond%204460,3.jpg",36,1475.0,SB-350 Gray,10.0,B,39.2,17.45,24.5
115177,RAYMOND,4750-C40s,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/model_4700_C30,14.jpg",48,2400.0,SB-350 Gray,16.0,B,38.8,27.1,23.6
115178,RAYMOND,4750-C40,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Raymond%204750,15.jpg",48,2400.0,SB-350 Gray,16.0,B,38.8,30.3,23.6
115179,RAYMOND,4750-C50S,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Raymond%204750,16.jpg",48,2400.0,SB-350 Gray,16.0,B,38.8,27.1,23.6
115180,RAYMOND,4750-C50,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Raymond%204750,17.jpg",48,2400.0,SB-350 Gray,16.0,B,38.8,30.3,23.6
115181,RAYMOND,4750-C50L,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Raymond%204750,18.jpg",48,3000.0,SB-350 Gray,16.0,B,38.8,34.0,23.6
115182,RAYMOND,4750-C55,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Raymond%204750,19.jpg",36,2400.0,SB-350 Gray,16.0,B,38.8,30.3,23.6
115183,RAYMOND,4750-C55,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Raymond%204750,20.jpg",48,2400.0,SB-350 Gray,16.0,B,38.8,30.3,23.6
115184,RAYMOND,4750-C60,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Raymond%204750,21.jpg",48,3000.0,SB-350 Gray,16.0,B,38.8,34.0,23.6
115185,RAYMOND,4750-C65,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Raymond%204750,22.jpg",36,3000.0,SB-350 Gray,16.0,B,38.8,34.0,23.6
115186,RAYMOND,4750-C65,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Raymond%204750,23.jpg",48,3000.0,SB-350 Gray,16.0,B,38.8,34.0,23.6
115206,LINDE,EW30,Walkie Low-Lift Pallet,"http://www.EQGURU.com/images/L/EW27,0.jpg",24,900.0,SB-175 Red,21.0,B,31.5,13.5,24.0
115207,LINDE,EW40,Walkie Low-Lift Pallet,"http://www.EQGURU.com/images/L/Linde%20EWR30-40,2.jpg",24,900.0,SB-175 Red,21.0,B,31.5,13.5,24.0
115208,LINDE,EWR30,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/Linde%20EWR30-40,6.jpg",24,900.0,SB-175 Red,21.0,B,31.5,13.5,24.0
115209,LINDE,EWR40,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/Linde%20EWR30-40,5.jpg",24,900.0,SB-175 Red,21.0,B,31.5,13.5,24.0
115259,LINDE,E25C,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Linde%20E25,4.jpg",36,2683.0,SB-350 Gray,30.0,B,39.5,30.4,23.4
115260,LINDE,E25C,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Linde%20E25-32-1347-20,3.jpg",48,2683.0,SB-350 Blue,30.0,B,39.5,30.4,23.4
115261,LINDE,E25CL,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Linde%20E25-32-1347-20,5.jpg",36,3076.0,SB-350 Gray,30.0,B,39.5,34.3,23.4
115262,LINDE,E25CL,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Linde%20E25,5.jpg",48,3076.0,SB-350 Gray,30.0,B,39.5,34.3,23.4
115265,LINDE,E27C,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Linde%20E25-32-1347-20,7.jpg",36,2683.0,SB-350 Gray,30.0,B,39.5,30.4,23.4
115268,LINDE,E27C,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Linde%20E25,6.jpg",48,2683.0,SB-350 Blue,30.0,B,39.5,30.4,23.4
115278,LINDE,E27CL,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Linde%20E25C%20,19.jpg",36,3076.0,SB-350 Gray,30.0,B,39.5,34.3,23.4
115280,LINDE,E30C,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Linde%20E25-32-1347-20,10.jpg",36,2683.0,SB-350 Gray,30.0,B,39.5,30.4,23.4
115281,LINDE,E30C,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Linde%20E25,7.jpg",48,2683.0,SB-350 Blue,30.0,B,39.5,30.4,23.4
115282,LINDE,E30CL,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Linde%20E25-32-1347-20,12.jpg",36,3076.0,SB-350 Gray,30.0,B,39.5,34.3,23.4
115283,LINDE,E30CL,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Linde%20E25,8.jpg",48,3076.0,SB-350 Blue,30.0,B,39.5,34.3,23.4
115284,LINDE,E32CL,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Linde%20E25,9.jpg",36,3076.0,SB-350 Gray,30.0,B,39.5,34.3,23.4
115285,LINDE,E32CL,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Linde%20E25,10.jpg",48,3076.0,SB-350 Blue,30.0,B,39.5,34.3,23.4
115286,LINDE,V15,Counterbalanced Order Picker,"http://www.EQGURU.com/images/L/Linde%20V15,1.jpg",24,1444.0,SB-350 Red,30.0,A,38.7,14.6,32.0
115300,LINDE,V15,Counterbalanced Order Picker,"http://www.EQGURU.com/images/L/Linde%20V15,2.jpg",36,1841.0,SB-350 Gray,30.0,A,38.7,14.6,32.0
115301,LINDE,R17SX,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/Linde%20R15-22SX,1.jpg",24,1944.0,SB-350 Red,30.0,B,38.5,14.5,30.6
115302,LINDE,R17SX,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/Linde%20R15,0.jpg",36,2168.0,SB-350 Gray,30.0,B,38.5,16.5,30.6
115303,LINDE,R22SX,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/Linde%20R15,1.jpg",36,2486.0,SB-350 Gray,30.0,B,38.5,18.5,30.6
115304,LINDE,R17SX,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/Linde%20R15,2.jpg",24,1944.0,SB-350 Red,30.0,B,38.5,14.5,30.6
115305,LINDE,R15SX,Narrow Aisle Double Reach,"http://www.EQGURU.com/images/L/Linde%20R15,3.jpg",36,2486.0,SB-350 Gray,30.0,B,38.5,18.5,30.6
115342,LINDE,E27CL,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Linde%20E25C%20,23.jpg",48,3076.0,SB-350 Gray,30.0,B,39.5,34.3,23.4
115343,LINDE,E18,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Linde%20E18%20(346-20),1.jpg",36,2155.0,SR-350 Gray,30.0,B,38.9,25.0,25.9
115344,LINDE,E18,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Linde%20E18%20(346,0.jpg",48,2155.0,SR-350 Blue,30.0,B,38.9,25.0,25.9
115345,LINDE,E20,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Linde%20E18%20(346-20),3.jpg",36,2155.0,SR-350 Gray,30.0,B,38.9,25.0,23.6
115346,LINDE,E20,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Linde%20E18%20(346,1.jpg",48,2155.0,SR-350 Blue,30.0,B,38.9,25.0,23.6
115347,LINDE,E20C,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Linde%20E20%20(346-20),3.jpg",36,2155.0,SB-350 Gray,30.0,B,38.9,25.0,25.9
115348,LINDE,E20C,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Linde%20E20%20(346-20),2.jpg",48,2155.0,SB-350 Blue,30.0,B,38.9,25.0,25.9
115349,LINDE,E20P,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Linde%20E20%20(346,0.jpg",36,2155.0,SB-350 Gray,30.0,B,38.9,25.0,25.9
115350,LINDE,E20P,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Linde%20E20%20(346,1.jpg",48,2155.0,SB-350 Blue,30.0,B,38.9,25.0,25.9
115365,TOYOTA,8FBC15U,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Toyota%208FBC15-18U,1.jpg",36,1840.0,SB-350 Gray,16.0,B,34.6,26.8,23.8
115366,TOYOTA,8FBC15U,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Toyota%208FBC15,0.jpg",48,1840.0,SB-350 Blue,16.0,B,34.6,26.8,23.8
115368,TOYOTA,8FBC18U,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Toyota%208FBC15-18U,3.jpg",36,1840.0,SB-350 Gray,16.0,B,34.6,26.8,23.8
115369,TOYOTA,8FBC18U,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Toyota%208FBC15,1.jpg",48,1840.0,SB-350 Gray,16.0,B,34.6,26.8,23.8
115371,TOYOTA,8FBCU20-COMP,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/8FBCU,17.jpg",36,2400.0,SB-350 Gray,16.0,B,39.1,27.4,23.0
115372,TOYOTA,8FBCU20-COMP,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/8FBCU,18.jpg",48,2400.0,SB-350 Blue,16.0,B,39.1,27.4,23.0
115408,RAYMOND,8210-45L,Walkie Low-Lift Pallet,"http://www.EQGURU.com/images/L/Raymond%208210,1.jpg",24,200.0,SB-175 Red,18.0,B,0.0,0.0,0.0
115409,RAYMOND,8250-50L,Walkie Low-Lift Pallet,"http://www.EQGURU.com/images/L/Raymond%208250,1.jpg",24,200.0,SBX-175 Red,18.0,B,0.0,0.0,0.0
115410,RAYMOND,8310-F60L,Walkie Low-Lift Pallet,"http://www.EQGURU.com/images/L/Raymond%208310,1.jpg",24,490.0,SB-175 Gray,18.0,B,31.0,9.1,31.0
115411,RAYMOND,8310-F80L,Walkie Low-Lift Pallet,"http://www.EQGURU.com/images/L/Raymond%208310,2.jpg",24,490.0,SB-175 Gray,18.0,B,31.0,13.25,31.0
115412,RAYMOND,8410-FRE60L,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/Raymond%208410,1.jpg",24,490.0,SB-175 Gray,18.0,B,31.0,13.13,31.0
115413,RAYMOND,8410-FRE80L,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/Raymond%208410,2.jpg",24,490.0,SB-175 Gray,18.0,B,31.0,13.13,31.0
115414,RAYMOND,8510-FRC60L,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/Raymond%208510,1.jpg",24,980.0,SB-175 Gray,18.0,B,31.0,13.13,31.0
115415,RAYMOND,8510-FRC80L,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/Raymond%208510,2.jpg",24,980.0,SB-175 Gray,18.0,B,31.0,13.13,31.0
115416,RAYMOND,8720-FRC60L,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/Raymond%208720,1.jpg",24,980.0,SB-175 Gray,18.0,B,31.96,13.38,31.0
115417,RAYMOND,8720-FRC80L,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/Raymond%208720,2.jpg",24,980.0,SB-175 Gray,18.0,B,31.96,13.38,31.0
115418,UNICARRIERS,BXC40R,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/BXC%20Cushion,43.jpg",36,2491.0,SB-350 Gray,18.0,B,39.06,30.47,21.37
115419,UNICARRIERS,BXC40R,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/BXC%20Cushion,44.jpg",36,2491.0,SB-350 Gray,18.0,B,39.06,30.47,21.37
115420,UNICARRIERS,BXC50R,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/BXC%20Cushion,45.jpg",36,2491.0,SB-350 Gray,18.0,B,39.06,30.47,22.81
115421,UNICARRIERS,BXC50R,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/BXC%20Cushion,46.jpg",48,2491.0,SB-350 Gray,18.0,B,39.06,30.47,22.81
115422,UNICARRIERS,SPXE60,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/Uni%20SPXE,1.jpg",24,855.0,SB-175 Red,20.0,B,33.2,13.5,31.6
115423,UNICARRIERS,SPXE80,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/Uni%20SPXE,2.jpg",24,855.0,SB-175 Red,20.0,B,33.2,13.5,31.6
115424,HYSTER,J50XNL,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Hyster%20J50-60XNL,1.jpg",83,680.0,NULL,NULL,NULL,29.1,12.6,34.0
115425,HYSTER,J60XNL,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Hyster%20J50,0.jpg",83,860.0,NULL,NULL,NULL,29.1,12.6,34.0
115430,HYSTER,N35ZRS3,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/Hyster%20N35-40ZRS3,1.jpg",24,1850.0,SB-350 Red,16.0,B,39.0,16.25,31.5
115431,HYSTER,N35ZRS3,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/Hyster%20N35,0.jpg",36,1850.0,SB-350 Gray,16.0,B,39.0,16.25,31.5
115432,HYSTER,N40ZRS3,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/Hyster%20N35,1.jpg",24,1850.0,SB-350 Red,16.0,B,39.0,16.25,31.5
115433,HYSTER,N40ZRS3,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/Hyster%20N35,2.jpg",36,1850.0,SB-350 Gray,16.0,B,39.0,16.25,31.5
115434,HYSTER,N30ZDRS3,Narrow Aisle Double Reach,"http://www.EQGURU.com/images/L/Hyster%20N35-40ZRS3,3.jpg",24,1850.0,SB-350 Red,16.0,B,39.0,16.25,31.5
115435,HYSTER,N30ZDRS3,Narrow Aisle Double Reach,"http://www.EQGURU.com/images/L/Hyster%20N35,3.jpg",36,1850.0,SB-350 Gray,16.0,B,39.0,16.25,31.5
115482,HYSTER,E50XNL,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Hyster%20E50-60XNL,2.jpg",80,0.0,SBE-320 Black,20.0,B,39.1,33.3,23.1
115483,HYSTER,E60XNL,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Hyster%20E50-60XNL,4.jpg",80,0.0,SBE-350 Black,20.0,B,39.1,33.3,23.9
115484,HYSTER,J155XNL,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Hyster%20J155-190XNL,1.jpg",350,0.0,SBE-320 Black,NULL,NULL,40.7,28.2,31.2
115485,HYSTER,J170XNL,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Hyster%20J155,0.jpg",350,0.0,SBE-320 Black,NULL,NULL,40.7,33.9,31.2
115486,HYSTER,J175XNL36,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Hyster%20J155,1.jpg",350,0.0,SBE-320 Black,NULL,NULL,40.7,33.9,31.2
115487,HYSTER,J190XNL,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Hyster%20J155,2.jpg",350,0.0,SBE-320 Black,NULL,NULL,40.7,33.9,31.2
115511,YALE,ERP155VNL,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Yale%20ERP155-190VNL,1.jpg",350,0.0,SBE-320 Black,NULL,NULL,40.7,28.2,31.2
115512,YALE,ERP170VNL,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Yale%20ERP155-190VNL,3.jpg",350,0.0,SBE-320 Black,NULL,NULL,40.7,33.9,31.2
115513,YALE,ERP175VNL,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Yale%20ERP155-190VNL,5.jpg",350,0.0,SBE-320 Black,NULL,NULL,40.7,33.9,31.2
115514,YALE,ERP190VNL,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Yale%20ERP155-190VNL,7.jpg",350,0.0,SBE-320 Black,NULL,NULL,40.7,33.9,31.2
115517,YALE,NR035DC,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/Yale%20NR-DC,1.jpg",24,1850.0,SB-350 Red,16.0,B,39.0,16.25,31.5
115518,YALE,NR035DC,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/Yale%20NR-DC,3.jpg",36,1850.0,SB-350 Gray,16.0,B,39.0,16.25,31.5
115519,YALE,NR040DC,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/Yale%20NR-DC,5.jpg",24,1850.0,SB-350 Red,16.0,B,39.0,16.25,31.5
115520,YALE,NR040DC,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/Yale%20NR-DC,7.jpg",36,1850.0,SB-350 Gray,16.0,B,39.0,16.25,31.5
115521,YALE,NDR030DC,Narrow Aisle Double Reach,"http://www.EQGURU.com/images/L/Yale%20NR-DC,9.jpg",24,1850.0,SB-350 Red,16.0,B,39.0,16.25,31.5
115522,YALE,NDR030DC,Narrow Aisle Double Reach,"http://www.EQGURU.com/images/L/Yale%20NR-DC,11.jpg",36,1850.0,SB-350 Gray,16.0,B,39.0,16.25,31.5
115550,YALE,ERP050VLL,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Yale%20ERP0550-60VLL,5.jpg",83,680.0,NULL,NULL,NULL,29.1,12.6,34.0
115551,YALE,ERP060VLL,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Yale%20ERP0550-60VLL,7.jpg",83,860.0,NULL,NULL,NULL,29.1,12.6,34.0
115574,JUNGHEINRICH,EFG 213A,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Jung%20EFG%20231-220A,2.jpg",36,1497.0,Schaltbau 320,16.0,A,32.68,20.55,24.69
115575,JUNGHEINRICH,EFG 213A,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Jung%20EFG%20231-220A,3.jpg",48,1497.0,Schaltbau 320,16.0,A,32.68,20.55,24.69
115576,JUNGHEINRICH,EFG 216kA,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Jung%20EFG%20231-220A,5.jpg",36,1791.0,Schaltbau 320,16.0,A,32.68,24.8,24.69
115577,JUNGHEINRICH,EFG 216kA,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Jung%20EFG%20231,1.jpg",48,1791.0,Schaltbau 320,16.0,A,32.68,24.8,24.69
115578,JUNGHEINRICH,EFG 216A,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Jung%20EFG%20231-220A,7.jpg",36,2147.0,Schaltbau 320,16.0,A,32.68,29.06,24.69
115579,JUNGHEINRICH,EFG 216A,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Jung%20EFG%20231-220A,9.jpg",48,2147.0,Schaltbau 320,16.0,A,32.68,29.06,24.69
115580,JUNGHEINRICH,EFG 218kA,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Jung%20EFG%20231-220A,11.jpg",36,1791.0,Schaltbau 320,16.0,A,32.68,24.8,24.69
115581,JUNGHEINRICH,EFG 218kA,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Jung%20EFG%20231,3.jpg",48,1791.0,Schaltbau 320,16.0,A,32.68,24.8,24.69
115582,JUNGHEINRICH,EFG 218A,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Jung%20EFG%20231-220A,13.jpg",36,2147.0,Schaltbau 320,16.0,A,32.68,29.06,24.69
115583,JUNGHEINRICH,EFG 218A,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Jung%20EFG%20231-220A,14.jpg",48,2147.0,Schaltbau 320,16.0,A,32.68,29.06,24.69
115584,JUNGHEINRICH,EFG 220A,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/2012%20,6.jpg",36,2147.0,Schaltbau 320,16.0,A,32.68,29.06,24.69
115585,JUNGHEINRICH,EFG 220A,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Jung%20EFG%20231-220A,19.jpg",48,2147.0,Schaltbau 320,16.0,A,32.68,29.06,24.69
115586,JUNGHEINRICH,EFG 316kA,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Jung%20EFG%20316-320A,1.jpg",36,1791.0,Schaltbau 320,16.0,A,32.68,24.8,24.69
115587,JUNGHEINRICH,EFG 316kA,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Jung%20EFG%20316,0.jpg",48,1791.0,Schaltbau 320,16.0,A,32.68,24.8,24.69
115588,JUNGHEINRICH,EFG 316A,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Jung%20EFG%20316-320A,3.jpg",36,2147.0,Schaltbau 320,16.0,A,32.68,29.06,24.69
115589,JUNGHEINRICH,EFG 316A,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Jung%20EFG%20316,1.jpg",48,2147.0,Schaltbau 320,16.0,A,32.68,29.06,24.69
115590,JUNGHEINRICH,EFG 318kA,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Jung%20EFG%20316-320A,5.jpg",36,1791.0,Schaltbau 320,16.0,A,32.68,24.8,24.69
115591,JUNGHEINRICH,EFG 318kA,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Jung%20EFG%20316,2.jpg",48,1791.0,Schaltbau 320,16.0,A,32.68,24.8,24.69
115592,JUNGHEINRICH,EFG 318A,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Jung%20EFG%20316-320A,7.jpg",36,2147.0,Schaltbau 320,16.0,A,32.68,29.06,24.69
115593,JUNGHEINRICH,EFG 318A,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Jung%20EFG%20316,3.jpg",48,2147.0,Schaltbau 320,16.0,A,32.68,29.06,24.69
115594,JUNGHEINRICH,EFG 320A,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Jung%20EFG%20316-320A,9.jpg",36,2147.0,Schaltbau 320,16.0,A,32.68,29.06,24.69
115595,JUNGHEINRICH,EFG 320A,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Jung%20EFG%20316,4.jpg",48,2147.0,Schaltbau 320,16.0,A,32.68,29.06,24.69
115608,MITSUBISHI,FB14ANT,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Mits%20FB-ANT,0.jpg",48,1497.0,DNA 320A Black,39.0,B,32.7,20.6,24.7
115611,MITSUBISHI,FB16ANT,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Mits%20FB-ANT,3.jpg",48,1497.0,DNA 320A Black,39.0,B,32.7,24.8,24.7
115612,MITSUBISHI,FB18ANT,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Mits%20FB-ANT,4.jpg",48,1984.0,DNA 320A Black,39.0,B,32.7,24.8,24.7
115613,MITSUBISHI,FB20ANT,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Mits%20FB-ANT,5.jpg",48,1984.0,DNA 320A Black,39.0,B,32.7,24.8,24.7
115614,MITSUBISHI,FB16ACN,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Mits%20FB,5.jpg",48,1497.0,DNA 320A Black,39.0,B,32.7,20.6,24.7
115615,MITSUBISHI,FB16AN,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Mits%20FB,6.jpg",48,1790.0,DNA 320A Black,39.0,B,32.7,24.8,24.7
115616,MITSUBISHI,FB18ACN,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Mits%20FB,7.jpg",48,1497.0,DNA 320A Black,39.0,B,32.7,20.6,24.7
115617,MITSUBISHI,FB18AN,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Mits%20FB,8.jpg",48,1790.0,DNA 320A Black,39.0,B,32.7,24.8,24.7
115618,MITSUBISHI,FB20AN,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Mits%20FB,9.jpg",48,1790.0,DNA 320A Black,39.0,B,32.7,24.8,24.7
115620,MITSUBISHI,FB16ACNT,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Mits%20FB,10.jpg",48,1497.0,DNA 320A Black,39.0,B,32.7,20.6,24.7
